Commit Hash,File Name,Method Name,Method Code,Commit Link
f174f0312fe0c5ae33113ef23b7613221de27f2b,Cpu.java,address,"int address(int lowByte, int hiByte) { return ((hiByte<<8)|lowByte) & 0xffff; }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,Cpu.java,opcode,"String opcode(int opcode, int op1, int op2) { String opcodeName = Cpu.opcodeNames[opcode]; if (opcodeName == null) { return ""???""; } StringBuffer sb = new StringBuffer(opcodeName); switch (Cpu.instructionModes[opcode]) { case ABS: sb.append(String.format("" $%04X"", address(op1, op2))); break; case ABX: sb.append(String.format("" $%04X,X"", address(op1, op2))); break; case ABY: sb.append(String.format("" $%04X,Y"", address(op1, op2))); break; case IMM: sb.append(String.format("" #$%02X"", op1)); break; case IND: sb.append(String.format("" ($%04X)"", address(op1, op2))); break; case XIN: sb.append(String.format("" ($%02X),X"", op1)); break; case INY: sb.append(String.format("" ($%02X,Y)"", op1)); break; case REL: case ZPG: sb.append(String.format("" $%02X"", op1)); break; case ZPX: sb.append(String.format("" $%02X,X"", op1)); break; case ZPY: sb.append(String.format("" $%02X,Y"", op1)); break; } return sb.toString(); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,CpuIndexedIndirectModeTest.java,runBeforeEveryTest,"public void runBeforeEveryTest() throws Exception { this.cpu = new Cpu(); this.bus = new Bus(0x0000, 0xffff); this.mem = new Memory(0x0000, 0x10000); bus.addCpu(cpu); bus.addDevice(mem); bus.write(0xfffc, Cpu.DEFAULT_BASE_ADDRESS & 0x00ff); bus.write(0xfffd, (Cpu.DEFAULT_BASE_ADDRESS & 0xff00)>>>8); cpu.reset(); assertEquals(0, cpu.getAccumulator()); assertEquals(0, cpu.getXRegister()); assertEquals(0, cpu.getYRegister()); assertEquals(0x200, cpu.getProgramCounter()); assertEquals(0xff, cpu.getStackPointer()); assertEquals(0x20, cpu.getProcessorStatus()); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,CpuIndexedIndirectModeTest.java,test_LDA,"public void test_LDA() throws Exception { bus.write(0x008c, 0x3f); bus.write(0x008d, 0xc4); bus.write(0xc43f, 0x45); cpu.setXRegister(0x0c); bus.loadProgram(0xa1, 0x80); cpu.step(1); assertEquals(0x45, cpu.getAccumulator()); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,CpuIndexedIndirectModeTest.java,test_ORA,"public void test_ORA() throws Exception { bus.write(0x0012, 0x1f); bus.write(0x0013, 0xc5); bus.write(0xc51f, 0x31); cpu.setXRegister(0x02); cpu.setAccumulator(0x15); bus.loadProgram(0x01, 0x10); cpu.step(1); assertEquals(0x35, cpu.getAccumulator()); assertEquals(0x31, bus.read(0xc51f)); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,CpuIndexedIndirectModeTest.java,test_AND,"public void test_AND() throws Exception { bus.write(0x0012, 0x1f); bus.write(0x0013, 0xc5); bus.write(0xc51f, 0x31); cpu.setXRegister(0x02); cpu.setAccumulator(0x15); bus.loadProgram(0x21, 0x10); cpu.step(1); assertEquals(0x11, cpu.getAccumulator()); assertEquals(0x31, bus.read(0xc51f)); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,CpuIndirectIndexedModeTest.java,test_LDA,"public void test_LDA() throws Exception { assertEquals(cpu.toString(), 0x00, cpu.getAccumulator()); bus.write(0x0014, 0x00); bus.write(0x0015, 0xd8); bus.write(0xd828, 0x03); cpu.setYRegister(0x28); bus.loadProgram(0xb1, 0x14); cpu.step(1); assertEquals(0x03, cpu.getAccumulator()); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,CpuIndirectIndexedModeTest.java,test_ORA,"public void test_ORA() throws Exception { bus.write(0x0014, 0x00); bus.write(0x0015, 0xd8); bus.write(0xd828, 0xe3); cpu.setYRegister(0x28); cpu.setAccumulator(0x32); bus.loadProgram(0x11, 0x14); cpu.step(1); assertEquals(0xf3, cpu.getAccumulator()); assertEquals(0xe3, bus.read(0xd828)); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
f174f0312fe0c5ae33113ef23b7613221de27f2b,CpuIndirectIndexedModeTest.java,test_AND,"public void test_AND() throws Exception { bus.write(0x0014, 0x00); bus.write(0x0015, 0xd8); bus.write(0xd828, 0xe3); cpu.setYRegister(0x28); cpu.setAccumulator(0x32); bus.loadProgram(0x31, 0x14); cpu.step(1); assertEquals(0x22, cpu.getAccumulator()); assertEquals(0xe3, bus.read(0xd828)); }",https://www.github.com/sethm/symon/commit/f174f0312fe0c5ae33113ef23b7613221de27f2b
5c7a98df8647c6df1f70b19ec4401efa625aa501,CommandParser.java,run,"public void run() throws MemoryAccessException { try { String command = null; greeting(); prompt(); while (!shouldQuit(command = readLine())) { dispatch(command); prompt(); } writeLine(""\n\nGoodbye!""); } catch (IOException ex) { System.err.println(""Error: "" + ex.toString()); System.exit(1); } }",https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,CommandParser.java,dispatch,public void dispatch(String command),https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,Cpu.java,step,"public void step() throws MemoryAccessException { addr = pc; ir = bus.read(pc); irAddressMode = (ir >> 2) & 0x07; irOpMode = ir & 0x03; incrementPC(); clearOpTrap(); instSize = Cpu.instructionSizes[ir]; for (int i = 0; i < instSize-1; i++) { args[i] = bus.read(pc); incrementPC(); } effectiveAddress = 0xffffff; effectiveData = -1; switch(irOpMode) { case 0: case 2: switch(irAddressMode) { case 0: effectiveData = args[0]; break; case 1: effectiveAddress = args[0]; effectiveData = bus.read(effectiveAddress); break; case 2: break; case 3: effectiveAddress = address(args[0], args[1]); effectiveData = bus.read(effectiveAddress); break; case 5: if (ir == 0x96 || ir == 0xb6) { effectiveAddress = zpyAddress(args[0]); } else { effectiveAddress = zpxAddress(args[0]); } effectiveData = bus.read(effectiveAddress); break; case 7: if (ir == 0xbe) { effectiveAddress = yAddress(args[0], args[1]); } else { effectiveAddress = xAddress(args[0], args[1]); } effectiveData = bus.read(effectiveAddress); break; } break; case 1: switch(irAddressMode) { case 0: tmp = args[0] + getXRegister(); effectiveAddress = address(bus.read(tmp), bus.read(tmp + 1)); effectiveData = bus.read(effectiveAddress); break; case 1: effectiveAddress = args[0]; effectiveData = bus.read(effectiveAddress); break; case 2: effectiveAddress = -1; effectiveData = args[0]; break; case 3: effectiveAddress = address(args[0], args[1]); effectiveData = bus.read(effectiveAddress); break; case 4: tmp = address(bus.read(args[0]), bus.read((args[0]+1)&0xff)); effectiveAddress = (tmp + getYRegister())&0xffff; effectiveData = bus.read(effectiveAddress); break; case 5: effectiveAddress = zpxAddress(args[0]); effectiveData = bus.read(effectiveAddress); break; case 6: effectiveAddress = yAddress(args[0], args[1]); effectiveData = bus.read(effectiveAddress); break; case 7: effectiveAddress = xAddress(args[0], args[1]); effectiveData = bus.read(effectiveAddress); break; } break; } switch(ir) { case 0x00: if (!getIrqDisableFlag()) { setBreakFlag(); stackPush((pc+2 >> 8) & 0xff); stackPush(pc+2 & 0xff); stackPush(getProcessorStatus()); setIrqDisableFlag(); pc = address(bus.read(IRQ_VECTOR_L), bus.read(IRQ_VECTOR_H)); } break; case 0x08: stackPush(getProcessorStatus()); break; case 0x10: if (!getNegativeFlag()) { pc = relAddress(args[0]); } break; case 0x18: clearCarryFlag(); break; case 0x20: stackPush((pc-1 >> 8) & 0xff); stackPush(pc-1 & 0xff); pc = address(args[0], args[1]); break; case 0x28: setProcessorStatus(stackPop()); break; case 0x30: if (getNegativeFlag()) { pc = relAddress(args[0]); } break; case 0x38: setCarryFlag(); break; case 0x40: setProcessorStatus(stackPop()); lo = stackPop(); hi = stackPop(); setProgramCounter(address(lo, hi)); break; case 0x48: stackPush(a); break; case 0x50: if (!getOverflowFlag()) { pc = relAddress(args[0]); } break; case 0x58: clearIrqDisableFlag(); break; case 0x60: lo = stackPop(); hi = stackPop(); setProgramCounter((address(lo, hi) + 1) & 0xffff); break; case 0x68: a = stackPop(); setArithmeticFlags(a); break; case 0x70: if (getOverflowFlag()) { pc = relAddress(args[0]); } break; case 0x78: setIrqDisableFlag(); break; case 0x88: y = --y & 0xff; setArithmeticFlags(y); break; case 0x8a: a = x; setArithmeticFlags(a); break; case 0x90: if (!getCarryFlag()) { pc = relAddress(args[0]); } break; case 0x98: a = y; setArithmeticFlags(a); break; case 0x9a: setStackPointer(x); break; case 0xa8: y = a; setArithmeticFlags(y); break; case 0xaa: x = a; setArithmeticFlags(x); break; case 0xb0: if (getCarryFlag()) { pc = relAddress(args[0]); } break; case 0xb8: clearOverflowFlag(); break; case 0xba: x = getStackPointer(); setArithmeticFlags(x); break; case 0xc8: y = ++y & 0xff; setArithmeticFlags(y); break; case 0xca: x = --x & 0xff; setArithmeticFlags(x); break; case 0xd0: if (!getZeroFlag()) { pc = relAddress(args[0]); } break; case 0xd8: clearDecimalModeFlag(); break; case 0xe8: x = ++x & 0xff; setArithmeticFlags(x); break; case 0xea: break; case 0xf0: if (getZeroFlag()) { pc = relAddress(args[0]); } break; case 0xf8: setDecimalModeFlag(); break; case 0x4c: pc = address(args[0], args[1]); break; case 0x6c: lo = address(args[0], args[1]); hi = lo+1; pc = address(bus.read(lo), bus.read(hi)); break; case 0x01: case 0x05: case 0x09: case 0x0d: case 0x11: case 0x15: case 0x19: case 0x1d: a |= effectiveData; setArithmeticFlags(a); break; case 0x0a: a = asl(a); setArithmeticFlags(a); break; case 0x06: case 0x0e: case 0x16: case 0x1e: tmp = asl(effectiveData); bus.write(effectiveAddress, tmp); setArithmeticFlags(tmp); break; case 0x24: case 0x2c: tmp = a & effectiveData; setZeroFlag(tmp == 0); setNegativeFlag((tmp & 0x80) != 0); setOverflowFlag((tmp & 0x40) != 0); break; case 0x21: case 0x25: case 0x29: case 0x2d: case 0x31: case 0x35: case 0x39: case 0x3d: a &= effectiveData; setArithmeticFlags(a); break; case 0x2a: a = rol(a); setArithmeticFlags(a); break; case 0x26: case 0x2e: case 0x36: case 0x3e: tmp = rol(effectiveData); bus.write(effectiveAddress, tmp); setArithmeticFlags(tmp); break; case 0x41: case 0x45: case 0x49: case 0x4d: case 0x51: case 0x55: case 0x59: case 0x5d: a ^= effectiveData; setArithmeticFlags(a); break; case 0x4a: a = lsr(a); setArithmeticFlags(a); break; case 0x46: case 0x4e: case 0x56: case 0x5e: tmp = lsr(effectiveData); bus.write(effectiveAddress, tmp); setArithmeticFlags(tmp); break; case 0x61: case 0x65: case 0x69: case 0x6d: case 0x71: case 0x75: case 0x79: case 0x7d: if (decimalModeFlag) { a = adcDecimal(a, effectiveData); } else { a = adc(a, effectiveData); } break; case 0x6a: a = ror(a); setArithmeticFlags(a); break; case 0x66: case 0x6e: case 0x76: case 0x7e: tmp = ror(effectiveData); bus.write(effectiveAddress, tmp); setArithmeticFlags(tmp); break; case 0x81: case 0x85: case 0x8d: case 0x91: case 0x95: case 0x99: case 0x9d: bus.write(effectiveAddress, a); setArithmeticFlags(a); break; case 0x84: case 0x8c: case 0x94: bus.write(effectiveAddress, y); setArithmeticFlags(y); break; case 0x86: case 0x8e: case 0x96: bus.write(effectiveAddress, x); setArithmeticFlags(x); break; case 0xa0: case 0xa4: case 0xac: case 0xb4: case 0xbc: y = effectiveData; setArithmeticFlags(y); break; case 0xa2: case 0xa6: case 0xae: case 0xb6: case 0xbe: x = effectiveData; setArithmeticFlags(x); break; case 0xa1: case 0xa5: case 0xa9: case 0xad: case 0xb1: case 0xb5: case 0xb9: case 0xbd: a = effectiveData; setArithmeticFlags(a); break; case 0xc0: case 0xc4: case 0xcc: cmp(y, effectiveData); break; case 0xc1: case 0xc5: case 0xc9: case 0xcd: case 0xd1: case 0xd5: case 0xd9: case 0xdd: cmp(a, effectiveData); break; case 0xc6: case 0xce: case 0xd6: case 0xde: tmp = --effectiveData & 0xff; bus.write(effectiveAddress, tmp); setArithmeticFlags(tmp); break; case 0xe0: case 0xe4: case 0xec: cmp(x, effectiveData); break; case 0xe1: case 0xe5: case 0xe9: case 0xed: case 0xf1: case 0xf5: case 0xf9: case 0xfd: if (decimalModeFlag) { a = sbcDecimal(a, effectiveData); } else { a = sbc(a, effectiveData); } break; case 0xe6: case 0xee: case 0xf6: case 0xfe: tmp = ++effectiveData & 0xff; bus.write(effectiveAddress, tmp); setArithmeticFlags(tmp); break; default: setOpTrap(); break; } }",https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,Cpu.java,setResetVector,"void setResetVector(int address) throws MemoryAccessException { bus.write(RST_VECTOR_H, (address&0xff00)>>>8); bus.write(RST_VECTOR_L, address&0x00ff); }",https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,Simulator.java,getState,public String getState() throws MemoryAccessException { return cpu.toString(); },https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,Simulator.java,run,public void run() throws MemoryAccessException { parser.run(); },https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,Simulator.java,load,"public void load(int address, int[] program)",https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,Simulator.java,runTest,"public void runTest() throws MemoryAccessException { int[] zpData = { 0x39, 0x21, 0x12 }; int[] data = { 0xae, 0x13, 0x29 }; int[] program = { 0xa9, 0xff, 0xa0, 0x1a, 0xa2, 0x90, 0xa2, 0x02, 0x49, 0xff, 0xa9, 0x00, 0xa2, 0x00, 0x29, 0xff, 0xa0, 0x00, 0xa5, 0x00, 0xad, 0x00, 0xc8, 0x4c, 0x00, 0x03 }; int programLength = 12; load(0x0000, zpData); load(0x0300, program); load(0xc800, data); cpu.setResetVector(0x0300); cpu.reset(); for (int i = 0; i <= programLength; i++) { cpu.step(); System.out.println(cpu.toString()); } }",https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
5c7a98df8647c6df1f70b19ec4401efa625aa501,Simulator.java,main,"public static void main(String[] args) throws MemoryAccessException { try { new Simulator().run(); } catch (MemoryRangeException ex) { System.err.println(""Error: "" + ex.toString()); } }",https://www.github.com/sethm/symon/commit/5c7a98df8647c6df1f70b19ec4401efa625aa501
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,run,"public void run() throws MemoryAccessException { try { greeting(); prompt(); String command = null; while (!shouldQuit(command = readLine())) { try { dispatch(command); } catch (CommandFormatException ex) { writeLine(ex.getMessage()); } prompt(); } writeLine(""\n\nGoodbye!""); } catch (IOException ex) { System.err.println(""Error: "" + ex.toString()); System.exit(1); } }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,dispatch,public void dispatch(String commandLine),https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doHelp,"public void doHelp(Command c) throws IOException { writeLine(""Symon 6502 Simulator""); writeLine(""""); writeLine(""All addresses must be in hexadecimal. Commands may be short or""); writeLine(""long (e.g. 'e' or 'ex' or 'examine'). Note that 'go' clears the""); writeLine(""Break processor status flag""); writeLine(""""); writeLine(""g [address [steps]] Start running at address.""); writeLine(""e [start [end]] Examine memory.""); writeLine(""d [address] [data] Deposit data into address.""); writeLine(""f [start] [end] [data] Fill memory with data.""); writeLine(""r Reset simulator.""); writeLine(""s Show CPU state.""); writeLine(""t Toggle trace.""); writeLine(""q (or Control-D) Quit.""); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doGetState,"public void doGetState() throws IOException, MemoryAccessException { writeLine(cpu.toString()); writeLine(""Trace is "" + (trace ? ""on"" : ""off"")); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doExamine,"public void doExamine(Command c) throws IOException, MemoryAccessException, CommandFormatException { try { if (c.numArgs() == 2) { int startAddress = stringToWord(c.getArgs()[0]); int endAddress = stringToWord(c.getArgs()[1]); while (startAddress < endAddress) { StringBuffer line = new StringBuffer(); int numBytes = 0; line.append(String.format(""%04x "", startAddress)); while (numBytes++ < 8 && startAddress <= endAddress) { line.append(String.format(""%02x "", bus.read(startAddress++))); } writeLine(line.toString()); } } else if (c.numArgs() == 1) { int address = stringToWord(c.getArgs()[0]); writeLine(String.format(""%04x %02x"", address, bus.read(address))); } else { throw new CommandFormatException(""e [start [end]]""); } } catch (NumberFormatException ex) { throw new CommandFormatException(""Address not understood""); } }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doDeposit,"public void doDeposit(Command c) throws MemoryAccessException, CommandFormatException { if (c.numArgs() != 2) { throw new CommandFormatException(""d [address] [data]""); } try { int address = stringToWord(c.getArg(0)); int data = stringToByte(c.getArg(1)); bus.write(address, data); } catch (NumberFormatException ex) { throw new CommandFormatException(""Address not understood""); } }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doFill,"public void doFill(Command c) throws MemoryAccessException, CommandFormatException { if (c.numArgs() != 3) { throw new CommandFormatException(""f [start] [end] [data]""); } try { int start = stringToWord(c.getArg(0)); int end = stringToWord(c.getArg(1)); int data = stringToByte(c.getArg(2)); while (start < end) { bus.write(start, data); start++; } } catch (NumberFormatException ex) { throw new CommandFormatException(""Address not understood""); } }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doGo,"public void doGo(Command c) throws IOException, MemoryAccessException, CommandFormatException { if (c.numArgs() != 1 && c.numArgs() != 2) { throw new CommandFormatException(""g [address [steps]]""); } try { int start = stringToWord(c.getArg(0)); int steps = -1; if (c.numArgs() == 2) { steps = stringToWord(c.getArg(1)); } cpu.clearBreakFlag(); cpu.clearIrqDisableFlag(); cpu.setProgramCounter(start); while (!cpu.getBreakFlag() && (steps == -1 || steps-- > 0)) { cpu.step(); if (trace) { writeLine(cpu.toString()); } } if (!trace) { writeLine(cpu.toString()); } } catch (NumberFormatException ex) { throw new CommandFormatException(""Address not understood""); } }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doToggleTrace,"public void doToggleTrace() throws IOException { this.trace = !trace; writeLine(""Trace is now "" + (trace ? ""on"" : ""off"")); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doReset,public void doReset() throws MemoryAccessException { cpu.reset(); this.trace = false; },https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,doTest,"public void doTest() throws MemoryAccessException { int[] zpData = { 0x39, 0x21, 0x12 }; int[] data = { 0xae, 0x13, 0x29 }; int[] program = { 0xa9, 0xff, 0xa0, 0x1a, 0xa2, 0x90, 0xa2, 0x02, 0x49, 0xff, 0xa9, 0x00, 0xa2, 0x00, 0x29, 0xff, 0xa0, 0x00, 0xa5, 0x00, 0xad, 0x00, 0xc8, 0x4c, 0x00, 0x03 }; int programLength = 12; load(0x0000, zpData); load(0x0300, program); load(0xc800, data); cpu.setResetVector(0x0300); cpu.reset(); for (int i = 0; i <= programLength; i++) { cpu.step(); System.out.println(cpu.toString()); } }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,load,"public void load(int address, int[] data)",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,stringToWord,"private int stringToWord(String addrString) { return Integer.parseInt(addrString, 16) & 0xffff; }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,stringToByte,"private int stringToByte(String dataString) { return Integer.parseInt(dataString, 16) & 0xff; }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,greeting,"private void greeting() throws IOException { writeLine(""Welcome to the Symon Simulator!""); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,prompt,"private void prompt() throws IOException { out.write(""symon> ""); out.flush(); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,getCommand,public String getCommand() { return command; },https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,getArgs,public String[] getArgs() { return args; },https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,getArg,public String getArg(int argNum) { if (argNum > args.length - 1) { return null; } else { return args[argNum]; } },https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,numArgs,public int numArgs() { return args.length; },https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,Simulator.java,hasArgs,public boolean hasArgs() { return args.length > 0; },https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,CommandTest.java,testCommandShouldParseCorrectNumberOfArguments,"public void testCommandShouldParseCorrectNumberOfArguments() { Simulator.Command c; c = new Simulator.Command(""foo""); assertEquals(""foo"", c.getCommand()); assertEquals(0, c.numArgs()); c = new Simulator.Command(""foo bar""); assertEquals(""foo"", c.getCommand()); assertEquals(1, c.numArgs()); assertEquals(""bar"", c.getArgs()[0]); c = new Simulator.Command(""foo bar baz quux 0 100""); assertEquals(""foo"", c.getCommand()); assertEquals(5, c.numArgs()); assertEquals(""bar"", c.getArgs()[0]); assertEquals(""baz"", c.getArgs()[1]); assertEquals(""quux"", c.getArgs()[2]); assertEquals(""0"", c.getArgs()[3]); assertEquals(""100"", c.getArgs()[4]); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,CommandTest.java,testCommandShouldIgnoreWhitespaceBetweenTokens,"public void testCommandShouldIgnoreWhitespaceBetweenTokens() { Simulator.Command c; c = new Simulator.Command(""foo bar baz""); assertEquals(""foo"", c.getCommand()); assertEquals(2, c.numArgs()); assertEquals(""bar"", c.getArgs()[0]); assertEquals(""baz"", c.getArgs()[1]); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,CommandTest.java,testCommandShouldIgnoreWhitespaceBeforeCommand,"public void testCommandShouldIgnoreWhitespaceBeforeCommand() { Simulator.Command c; c = new Simulator.Command("" foo bar baz""); assertEquals(""foo"", c.getCommand()); assertEquals(2, c.numArgs()); assertEquals(""bar"", c.getArgs()[0]); assertEquals(""baz"", c.getArgs()[1]); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,CommandTest.java,testCommandShouldIgnoreWhitespaceAfterCommand,"public void testCommandShouldIgnoreWhitespaceAfterCommand() { Simulator.Command c; c = new Simulator.Command(""foo bar baz ""); assertEquals(""foo"", c.getCommand()); assertEquals(2, c.numArgs()); assertEquals(""bar"", c.getArgs()[0]); assertEquals(""baz"", c.getArgs()[1]); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
a3e57274a2c72b7d81cb8291002a45760157725b,CpuAbsoluteXModeTest.java,test_AND,"public void test_AND() throws MemoryAccessException { bus.write(0x1a30, 0x00); bus.write(0x1a31, 0x11); bus.write(0x1a32, 0xff); bus.write(0x1a33, 0x99); bus.write(0x1a34, 0x11); bus.write(0x1a35, 0x0f); bus.write(0x1a02, 0x11); cpu.setXRegister(0x30); bus.loadProgram(0x3d, 0x00, 0x1a, 0x3d, 0x01, 0x1a, 0xa9, 0xaa, 0x3d, 0x02, 0x1a, 0x3d, 0x03, 0x1a, 0x3d, 0x04, 0x1a, 0xa9, 0xff, 0x3d, 0x05, 0x1a, 0xa9, 0x01, 0x3d, 0xd2, 0x19); cpu.step(); assertEquals(0x00, cpu.getAccumulator()); assertTrue(cpu.getZeroFlag()); assertFalse(cpu.getNegativeFlag()); cpu.step(); assertEquals(0x00, cpu.getAccumulator()); assertTrue(cpu.getZeroFlag()); assertFalse(cpu.getNegativeFlag()); cpu.step(2); assertEquals(0xaa, cpu.getAccumulator()); assertFalse(cpu.getZeroFlag()); assertTrue(cpu.getNegativeFlag()); cpu.step(); assertEquals(0x88, cpu.getAccumulator()); assertFalse(cpu.getZeroFlag()); assertTrue(cpu.getNegativeFlag()); cpu.step(); assertEquals(0x00, cpu.getAccumulator()); assertTrue(cpu.getZeroFlag()); assertFalse(cpu.getNegativeFlag()); cpu.step(2); assertEquals(0x0f, cpu.getAccumulator()); assertFalse(cpu.getZeroFlag()); assertFalse(cpu.getNegativeFlag()); cpu.step(2); assertEquals(0x01, cpu.getAccumulator()); assertFalse(cpu.getZeroFlag()); assertFalse(cpu.getNegativeFlag()); }",https://www.github.com/sethm/symon/commit/a3e57274a2c72b7d81cb8291002a45760157725b
